,ImagePath,Category
429,C:/Anaconda/image/train\1\1_84236406.jpg,1
430,C:/Anaconda/image/train\1\1_84237171.jpg,1
431,C:/Anaconda/image/train\1\1_84239625.jpg,1
432,C:/Anaconda/image/train\1\1_84240546.jpg,1
433,C:/Anaconda/image/train\1\1_84241296.jpg,1
434,C:/Anaconda/image/train\1\1_84242250.jpg,1
435,C:/Anaconda/image/train\1\1_84243968.jpg,1
436,C:/Anaconda/image/train\1\1_84244703.jpg,1
437,C:/Anaconda/image/train\1\1_84246343.jpg,1
438,C:/Anaconda/image/train\1\1_84247281.jpg,1
439,C:/Anaconda/image/train\1\1_84247296.jpg,1
440,C:/Anaconda/image/train\1\1_84248203.jpg,1
441,C:/Anaconda/image/train\1\1_84249328.jpg,1
442,C:/Anaconda/image/train\1\1_84252531.jpg,1
443,C:/Anaconda/image/train\1\1_84253296.jpg,1
444,C:/Anaconda/image/train\1\1_84254078.jpg,1
445,C:/Anaconda/image/train\1\1_84254859.jpg,1
446,C:/Anaconda/image/train\1\1_84255609.jpg,1
447,C:/Anaconda/image/train\1\1_84256343.jpg,1
448,C:/Anaconda/image/train\1\1_84257171.jpg,1
449,C:/Anaconda/image/train\1\1_84257937.jpg,1
450,C:/Anaconda/image/train\1\1_84258718.jpg,1
451,C:/Anaconda/image/train\1\1_84258734.jpg,1
452,C:/Anaconda/image/train\1\1_84260265.jpg,1
453,C:/Anaconda/image/train\1\1_84260375.jpg,1
454,C:/Anaconda/image/train\1\1_84262500.jpg,1
455,C:/Anaconda/image/train\1\1_84263234.jpg,1
456,C:/Anaconda/image/train\1\1_84264203.jpg,1
457,C:/Anaconda/image/train\1\1_84265062.jpg,1
458,C:/Anaconda/image/train\1\1_8_1017_1001_61327239.jpg,1
459,C:/Anaconda/image/train\1\1_8_1019_1003_61327239.jpg,1
460,C:/Anaconda/image/train\1\1_8_1020_1004_61327239.jpg,1
461,C:/Anaconda/image/train\1\1_8_1024_1008_61327239.jpg,1
462,C:/Anaconda/image/train\1\1_8_20140722-00200001.jpg,1
463,C:/Anaconda/image/train\1\1_8_20140722-00200013.jpg,1
464,C:/Anaconda/image/train\1\1_8_20140722-00200019.jpg,1
465,C:/Anaconda/image/train\1\1_9_1020_1004_61327239.jpg,1
466,C:/Anaconda/image/train\1\1_9_1021_1005_61327239.jpg,1
467,C:/Anaconda/image/train\1\1_9_1022_1006_61327239.jpg,1
468,C:/Anaconda/image/train\1\1_9_1023_1007_61327239.jpg,1
469,C:/Anaconda/image/train\1\1_9_20140722-00200001.jpg,1
470,C:/Anaconda/image/train\1\1_9_20140722-00200019.jpg,1
471,C:/Anaconda/image/train\1\1_9_20140722-00200020.jpg,1
472,C:/Anaconda/image/train\2\2_10_1017_1001_61327239.jpg,2
473,C:/Anaconda/image/train\2\2_10_1018_1002_61327239.jpg,2
474,C:/Anaconda/image/train\2\2_10_1019_1003_61327239.jpg,2
475,C:/Anaconda/image/train\2\2_10_1022_1006_61327239.jpg,2
476,C:/Anaconda/image/train\2\2_10_1024_1008_61327239.jpg,2
477,C:/Anaconda/image/train\2\2_10_1025_1009_61327239.jpg,2
478,C:/Anaconda/image/train\2\2_10_20140722-00200001.jpg,2
479,C:/Anaconda/image/train\2\2_10_20140722-00200002.jpg,2
480,C:/Anaconda/image/train\2\2_10_20140722-00200020.jpg,2
481,C:/Anaconda/image/train\2\2_11_1019_1003_61327239.jpg,2
482,C:/Anaconda/image/train\2\2_11_1022_1006_61327239.jpg,2
483,C:/Anaconda/image/train\2\2_11_1023_1007_61327239.jpg,2
484,C:/Anaconda/image/train\2\2_11_20140722-00200001.jpg,2
485,C:/Anaconda/image/train\2\2_11_20140722-00200002.jpg,2
486,C:/Anaconda/image/train\2\2_12_1018_1002_61327239.jpg,2
487,C:/Anaconda/image/train\2\2_12_1022_1006_61327239.jpg,2
488,C:/Anaconda/image/train\2\2_12_1023_1007_61327239.jpg,2
489,C:/Anaconda/image/train\2\2_12_1024_1008_61327239.jpg,2
490,C:/Anaconda/image/train\2\2_12_1025_1009_61327239.jpg,2
491,C:/Anaconda/image/train\2\2_12_20140722-00200001.jpg,2
492,C:/Anaconda/image/train\2\2_12_20140722-00200002.jpg,2
493,C:/Anaconda/image/train\2\2_2_1020_1004_61327239.jpg,2
494,C:/Anaconda/image/train\2\2_2_1021_1005_61327239.jpg,2
495,C:/Anaconda/image/train\2\2_2_1022_1006_61327239.jpg,2
496,C:/Anaconda/image/train\2\2_2_20140722-00200001.jpg,2
497,C:/Anaconda/image/train\2\2_2_20140722-00200002.jpg,2
498,C:/Anaconda/image/train\2\2_2_20140722-00200003.jpg,2
499,C:/Anaconda/image/train\2\2_2_20140722-00200004.jpg,2
500,C:/Anaconda/image/train\2\2_2_20140722-00200005.jpg,2
501,C:/Anaconda/image/train\2\2_2_20140722-00200006.jpg,2
502,C:/Anaconda/image/train\2\2_2_20140722-00200008.jpg,2
503,C:/Anaconda/image/train\2\2_2_20140722-00200010.jpg,2
504,C:/Anaconda/image/train\2\2_2_20140722-00200011.jpg,2
505,C:/Anaconda/image/train\2\2_2_20140722-00200012.jpg,2
506,C:/Anaconda/image/train\2\2_2_20140722-00200015.jpg,2
507,C:/Anaconda/image/train\2\2_2_20140722-00200017.jpg,2
508,C:/Anaconda/image/train\2\2_2_20140722-00200018.jpg,2
509,C:/Anaconda/image/train\2\2_2_20140722-00200019.jpg,2
510,C:/Anaconda/image/train\2\2_2_20140722-00200020.jpg,2
511,C:/Anaconda/image/train\2\2_3_1017_1001_61327239.jpg,2
512,C:/Anaconda/image/train\2\2_3_1019_1003_61327239.jpg,2
513,C:/Anaconda/image/train\2\2_3_1020_1004_61327239.jpg,2
514,C:/Anaconda/image/train\2\2_3_1021_1005_61327239.jpg,2
515,C:/Anaconda/image/train\2\2_3_1022_1006_61327239.jpg,2
516,C:/Anaconda/image/train\2\2_3_1023_1007_61327239.jpg,2
517,C:/Anaconda/image/train\2\2_3_20140722-00200001.jpg,2
518,C:/Anaconda/image/train\2\2_3_20140722-00200002.jpg,2
519,C:/Anaconda/image/train\2\2_3_20140722-00200004.jpg,2
520,C:/Anaconda/image/train\2\2_3_20140722-00200006.jpg,2
521,C:/Anaconda/image/train\2\2_3_20140722-00200015.jpg,2
522,C:/Anaconda/image/train\2\2_3_20140722-00200017.jpg,2
523,C:/Anaconda/image/train\2\2_3_20140722-00200018.jpg,2
524,C:/Anaconda/image/train\2\2_3_20140722-00200019.jpg,2
525,C:/Anaconda/image/train\2\2_4_1017_1001_61327239.jpg,2
526,C:/Anaconda/image/train\2\2_4_1018_1002_61327239.jpg,2
527,C:/Anaconda/image/train\2\2_4_1019_1003_61327239.jpg,2
528,C:/Anaconda/image/train\2\2_4_1021_1005_61327239.jpg,2
529,C:/Anaconda/image/train\2\2_4_1022_1006_61327239.jpg,2
530,C:/Anaconda/image/train\2\2_4_1023_1007_61327239.jpg,2
531,C:/Anaconda/image/train\2\2_4_1024_1008_61327239.jpg,2
532,C:/Anaconda/image/train\2\2_4_1025_1009_61327239.jpg,2
533,C:/Anaconda/image/train\2\2_4_20140722-00200001.jpg,2
534,C:/Anaconda/image/train\2\2_4_20140722-00200002.jpg,2
535,C:/Anaconda/image/train\2\2_4_20140722-00200004.jpg,2
536,C:/Anaconda/image/train\2\2_4_20140722-00200006.jpg,2
537,C:/Anaconda/image/train\2\2_4_20140722-00200010.jpg,2
538,C:/Anaconda/image/train\2\2_4_20140722-00200015.jpg,2
539,C:/Anaconda/image/train\2\2_4_20140722-00200017.jpg,2
540,C:/Anaconda/image/train\2\2_4_20140722-00200019.jpg,2
541,C:/Anaconda/image/train\2\2_4_20140722-00200020.jpg,2
542,C:/Anaconda/image/train\2\2_5_1017_1001_61327239.jpg,2
543,C:/Anaconda/image/train\2\2_5_1020_1004_61327239.jpg,2
544,C:/Anaconda/image/train\2\2_5_1022_1006_61327239.jpg,2
545,C:/Anaconda/image/train\2\2_5_1023_1007_61327239.jpg,2
546,C:/Anaconda/image/train\2\2_5_20140722-00200002.jpg,2
547,C:/Anaconda/image/train\2\2_5_20140722-00200012.jpg,2
548,C:/Anaconda/image/train\2\2_5_20140722-00200019.jpg,2
549,C:/Anaconda/image/train\2\2_5_20140722-00200020.jpg,2
550,C:/Anaconda/image/train\2\2_6_1017_1001_61327239.jpg,2
551,C:/Anaconda/image/train\2\2_6_1018_1002_61327239.jpg,2
552,C:/Anaconda/image/train\2\2_6_1021_1005_61327239.jpg,2
553,C:/Anaconda/image/train\2\2_6_1023_1007_61327239.jpg,2
554,C:/Anaconda/image/train\2\2_6_20140722-00200001.jpg,2
555,C:/Anaconda/image/train\2\2_6_20140722-00200002.jpg,2
556,C:/Anaconda/image/train\2\2_6_20140722-00200004.jpg,2
557,C:/Anaconda/image/train\2\2_6_20140722-00200005.jpg,2
558,C:/Anaconda/image/train\2\2_6_20140722-00200020.jpg,2
559,C:/Anaconda/image/train\2\2_7_1017_1001_61327239.jpg,2
560,C:/Anaconda/image/train\2\2_7_1018_1002_61327239.jpg,2
561,C:/Anaconda/image/train\2\2_7_1019_1003_61327239.jpg,2
562,C:/Anaconda/image/train\2\2_7_1020_1004_61327239.jpg,2
563,C:/Anaconda/image/train\2\2_7_1021_1005_61327239.jpg,2
564,C:/Anaconda/image/train\2\2_7_1023_1007_61327239.jpg,2
565,C:/Anaconda/image/train\2\2_7_20140722-00200001.jpg,2
566,C:/Anaconda/image/train\2\2_7_20140722-00200010.jpg,2
567,C:/Anaconda/image/train\2\2_7_20140722-00200020.jpg,2
568,C:/Anaconda/image/train\2\2_83928015.jpg,2
569,C:/Anaconda/image/train\2\2_83929921.jpg,2
570,C:/Anaconda/image/train\2\2_83931671.jpg,2
571,C:/Anaconda/image/train\2\2_83933640.jpg,2
572,C:/Anaconda/image/train\2\2_83935546.jpg,2
573,C:/Anaconda/image/train\2\2_83937625.jpg,2
574,C:/Anaconda/image/train\2\2_83939250.jpg,2
575,C:/Anaconda/image/train\2\2_83942953.jpg,2
576,C:/Anaconda/image/train\2\2_83943046.jpg,2
577,C:/Anaconda/image/train\2\2_83943890.jpg,2
578,C:/Anaconda/image/train\2\2_83946281.jpg,2
579,C:/Anaconda/image/train\2\2_83948437.jpg,2
580,C:/Anaconda/image/train\2\2_83948468.jpg,2
581,C:/Anaconda/image/train\2\2_83950625.jpg,2
582,C:/Anaconda/image/train\2\2_83951609.jpg,2
583,C:/Anaconda/image/train\2\2_83954093.jpg,2
584,C:/Anaconda/image/train\2\2_83954109.jpg,2
585,C:/Anaconda/image/train\2\2_83955937.jpg,2
586,C:/Anaconda/image/train\2\2_83957468.jpg,2
587,C:/Anaconda/image/train\2\2_83958296.jpg,2
588,C:/Anaconda/image/train\2\2_83958406.jpg,2
589,C:/Anaconda/image/train\2\2_83965171.jpg,2
590,C:/Anaconda/image/train\2\2_83965203.jpg,2
591,C:/Anaconda/image/train\2\2_83966156.jpg,2
592,C:/Anaconda/image/train\2\2_83968625.jpg,2
593,C:/Anaconda/image/train\2\2_83970656.jpg,2
594,C:/Anaconda/image/train\2\2_83972750.jpg,2
595,C:/Anaconda/image/train\2\2_83974812.jpg,2
596,C:/Anaconda/image/train\2\2_83976750.jpg,2
597,C:/Anaconda/image/train\2\2_83978484.jpg,2
598,C:/Anaconda/image/train\2\2_83980312.jpg,2
599,C:/Anaconda/image/train\2\2_83980390.jpg,2
600,C:/Anaconda/image/train\2\2_83982250.jpg,2
601,C:/Anaconda/image/train\2\2_83986390.jpg,2
602,C:/Anaconda/image/train\2\2_83988218.jpg,2
603,C:/Anaconda/image/train\2\2_83988250.jpg,2
604,C:/Anaconda/image/train\2\2_83990406.jpg,2
605,C:/Anaconda/image/train\2\2_83994171.jpg,2
606,C:/Anaconda/image/train\2\2_83996093.jpg,2
607,C:/Anaconda/image/train\2\2_83997953.jpg,2
608,C:/Anaconda/image/train\2\2_84000171.jpg,2
609,C:/Anaconda/image/train\2\2_84002093.jpg,2
610,C:/Anaconda/image/train\2\2_84004406.jpg,2
611,C:/Anaconda/image/train\2\2_84006906.jpg,2
612,C:/Anaconda/image/train\2\2_84009765.jpg,2
613,C:/Anaconda/image/train\2\2_84011968.jpg,2
614,C:/Anaconda/image/train\2\2_84013937.jpg,2
615,C:/Anaconda/image/train\2\2_84015640.jpg,2
616,C:/Anaconda/image/train\2\2_84015703.jpg,2
617,C:/Anaconda/image/train\2\2_84017593.jpg,2
618,C:/Anaconda/image/train\2\2_84022109.jpg,2
619,C:/Anaconda/image/train\2\2_84022187.jpg,2
620,C:/Anaconda/image/train\2\2_84024125.jpg,2
621,C:/Anaconda/image/train\2\2_84026218.jpg,2
622,C:/Anaconda/image/train\2\2_84028203.jpg,2
623,C:/Anaconda/image/train\2\2_84030171.jpg,2
624,C:/Anaconda/image/train\2\2_84030187.jpg,2
625,C:/Anaconda/image/train\2\2_84032281.jpg,2
626,C:/Anaconda/image/train\2\2_84034000.jpg,2
627,C:/Anaconda/image/train\2\2_84035765.jpg,2
628,C:/Anaconda/image/train\2\2_84037640.jpg,2
629,C:/Anaconda/image/train\2\2_84039937.jpg,2
630,C:/Anaconda/image/train\2\2_84040000.jpg,2
631,C:/Anaconda/image/train\2\2_84041656.jpg,2
632,C:/Anaconda/image/train\2\2_84041687.jpg,2
633,C:/Anaconda/image/train\2\2_84043343.jpg,2
634,C:/Anaconda/image/train\2\2_84045203.jpg,2
635,C:/Anaconda/image/train\2\2_84045265.jpg,2
636,C:/Anaconda/image/train\2\2_84047312.jpg,2
637,C:/Anaconda/image/train\2\2_84047375.jpg,2
638,C:/Anaconda/image/train\2\2_84049093.jpg,2
639,C:/Anaconda/image/train\2\2_84049187.jpg,2
640,C:/Anaconda/image/train\2\2_84051281.jpg,2
641,C:/Anaconda/image/train\2\2_84051390.jpg,2
642,C:/Anaconda/image/train\2\2_84053406.jpg,2
643,C:/Anaconda/image/train\2\2_84055187.jpg,2
644,C:/Anaconda/image/train\2\2_84056906.jpg,2
645,C:/Anaconda/image/train\2\2_84056921.jpg,2
646,C:/Anaconda/image/train\2\2_84060718.jpg,2
647,C:/Anaconda/image/train\2\2_84201937.jpg,2
648,C:/Anaconda/image/train\2\2_84203515.jpg,2
649,C:/Anaconda/image/train\2\2_84205000.jpg,2
650,C:/Anaconda/image/train\2\2_84206562.jpg,2
651,C:/Anaconda/image/train\2\2_84206593.jpg,2
652,C:/Anaconda/image/train\2\2_84207343.jpg,2
653,C:/Anaconda/image/train\2\2_84208093.jpg,2
654,C:/Anaconda/image/train\2\2_84208812.jpg,2
655,C:/Anaconda/image/train\2\2_84209734.jpg,2
656,C:/Anaconda/image/train\2\2_84209750.jpg,2
657,C:/Anaconda/image/train\2\2_84211250.jpg,2
658,C:/Anaconda/image/train\2\2_84211265.jpg,2
659,C:/Anaconda/image/train\2\2_84212781.jpg,2
660,C:/Anaconda/image/train\2\2_84213500.jpg,2
661,C:/Anaconda/image/train\2\2_84213578.jpg,2
662,C:/Anaconda/image/train\2\2_84214312.jpg,2
663,C:/Anaconda/image/train\2\2_84215015.jpg,2
664,C:/Anaconda/image/train\2\2_84215750.jpg,2
665,C:/Anaconda/image/train\2\2_84216625.jpg,2
666,C:/Anaconda/image/train\2\2_84217546.jpg,2
667,C:/Anaconda/image/train\2\2_84218265.jpg,2
668,C:/Anaconda/image/train\2\2_84220640.jpg,2
669,C:/Anaconda/image/train\2\2_84221453.jpg,2
670,C:/Anaconda/image/train\2\2_84222359.jpg,2
671,C:/Anaconda/image/train\2\2_84223812.jpg,2
672,C:/Anaconda/image/train\2\2_84224562.jpg,2
673,C:/Anaconda/image/train\2\2_84225359.jpg,2
674,C:/Anaconda/image/train\2\2_84226171.jpg,2
675,C:/Anaconda/image/train\2\2_84226921.jpg,2
676,C:/Anaconda/image/train\2\2_84227656.jpg,2
677,C:/Anaconda/image/train\2\2_84229187.jpg,2
678,C:/Anaconda/image/train\2\2_84230718.jpg,2
679,C:/Anaconda/image/train\2\2_84231421.jpg,2
680,C:/Anaconda/image/train\2\2_84232203.jpg,2
681,C:/Anaconda/image/train\2\2_84232968.jpg,2
682,C:/Anaconda/image/train\2\2_84233687.jpg,2
683,C:/Anaconda/image/train\2\2_84233718.jpg,2
684,C:/Anaconda/image/train\2\2_84234421.jpg,2
685,C:/Anaconda/image/train\2\2_84234437.jpg,2
686,C:/Anaconda/image/train\2\2_84235234.jpg,2
687,C:/Anaconda/image/train\2\2_84237187.jpg,2
688,C:/Anaconda/image/train\2\2_84239625.jpg,2
689,C:/Anaconda/image/train\2\2_84240546.jpg,2
690,C:/Anaconda/image/train\2\2_84241296.jpg,2
691,C:/Anaconda/image/train\2\2_84242250.jpg,2
692,C:/Anaconda/image/train\2\2_84245484.jpg,2
693,C:/Anaconda/image/train\2\2_84247281.jpg,2
694,C:/Anaconda/image/train\2\2_84248203.jpg,2
695,C:/Anaconda/image/train\2\2_84249328.jpg,2
696,C:/Anaconda/image/train\2\2_84250109.jpg,2
697,C:/Anaconda/image/train\2\2_84250937.jpg,2
698,C:/Anaconda/image/train\2\2_84252531.jpg,2
699,C:/Anaconda/image/train\2\2_84253296.jpg,2
700,C:/Anaconda/image/train\2\2_84254078.jpg,2
701,C:/Anaconda/image/train\2\2_84255609.jpg,2
702,C:/Anaconda/image/train\2\2_84256343.jpg,2
703,C:/Anaconda/image/train\2\2_84257187.jpg,2
704,C:/Anaconda/image/train\2\2_84257937.jpg,2
705,C:/Anaconda/image/train\2\2_84258718.jpg,2
706,C:/Anaconda/image/train\2\2_84259484.jpg,2
707,C:/Anaconda/image/train\2\2_84260250.jpg,2
708,C:/Anaconda/image/train\2\2_84260265.jpg,2
709,C:/Anaconda/image/train\2\2_84262500.jpg,2
710,C:/Anaconda/image/train\2\2_84263234.jpg,2
711,C:/Anaconda/image/train\2\2_84265062.jpg,2
712,C:/Anaconda/image/train\2\2_8_1017_1001_61327239.jpg,2
713,C:/Anaconda/image/train\2\2_8_1019_1003_61327239.jpg,2
714,C:/Anaconda/image/train\2\2_8_1020_1004_61327239.jpg,2
715,C:/Anaconda/image/train\2\2_8_1025_1009_61327239.jpg,2
716,C:/Anaconda/image/train\2\2_8_20140722-00200001.jpg,2
717,C:/Anaconda/image/train\2\2_8_20140722-00200002.jpg,2
718,C:/Anaconda/image/train\2\2_8_20140722-00200019.jpg,2
719,C:/Anaconda/image/train\2\2_8_20140722-00200020.jpg,2
720,C:/Anaconda/image/train\2\2_9_1017_1001_61327239.jpg,2
721,C:/Anaconda/image/train\2\2_9_1021_1005_61327239.jpg,2
722,C:/Anaconda/image/train\2\2_9_1022_1006_61327239.jpg,2
723,C:/Anaconda/image/train\2\2_9_1023_1007_61327239.jpg,2
724,C:/Anaconda/image/train\2\2_9_1025_1009_61327239.jpg,2
725,C:/Anaconda/image/train\2\2_9_20140722-00200001.jpg,2
726,C:/Anaconda/image/train\2\2_9_20140722-00200002.jpg,2
727,C:/Anaconda/image/train\3\3_10_1018_1002_61327239.jpg,3
728,C:/Anaconda/image/train\3\3_10_1019_1003_61327239.jpg,3
729,C:/Anaconda/image/train\3\3_10_1021_1005_61327239.jpg,3
730,C:/Anaconda/image/train\3\3_10_1022_1006_61327239.jpg,3
731,C:/Anaconda/image/train\3\3_10_1023_1007_61327239.jpg,3
732,C:/Anaconda/image/train\3\3_10_1024_1008_61327239.jpg,3
733,C:/Anaconda/image/train\3\3_10_1025_1009_61327239.jpg,3
734,C:/Anaconda/image/train\3\3_10_20140722-00200001.jpg,3
735,C:/Anaconda/image/train\3\3_10_20140722-00200002.jpg,3
736,C:/Anaconda/image/train\3\3_10_20140722-00200020.jpg,3
737,C:/Anaconda/image/train\3\3_11_1018_1002_61327239.jpg,3
738,C:/Anaconda/image/train\3\3_11_1019_1003_61327239.jpg,3
739,C:/Anaconda/image/train\3\3_11_1022_1006_61327239.jpg,3
740,C:/Anaconda/image/train\3\3_11_1023_1007_61327239.jpg,3
741,C:/Anaconda/image/train\3\3_11_1024_1008_61327239.jpg,3
742,C:/Anaconda/image/train\3\3_11_20140722-00200001.jpg,3
743,C:/Anaconda/image/train\3\3_11_20140722-00200002.jpg,3
744,C:/Anaconda/image/train\3\3_12_1018_1002_61327239.jpg,3
745,C:/Anaconda/image/train\3\3_12_1019_1003_61327239.jpg,3
746,C:/Anaconda/image/train\3\3_12_1021_1005_61327239.jpg,3
747,C:/Anaconda/image/train\3\3_12_1023_1007_61327239.jpg,3
748,C:/Anaconda/image/train\3\3_12_1024_1008_61327239.jpg,3
749,C:/Anaconda/image/train\3\3_12_1025_1009_61327239.jpg,3
750,C:/Anaconda/image/train\3\3_12_20140722-00200001.jpg,3
751,C:/Anaconda/image/train\3\3_12_20140722-00200002.jpg,3
752,C:/Anaconda/image/train\3\3_2_1017_1001_61327239.jpg,3
753,C:/Anaconda/image/train\3\3_2_1019_1003_61327239.jpg,3
754,C:/Anaconda/image/train\3\3_2_1020_1004_61327239.jpg,3
755,C:/Anaconda/image/train\3\3_2_1021_1005_61327239.jpg,3
756,C:/Anaconda/image/train\3\3_2_1022_1006_61327239.jpg,3
757,C:/Anaconda/image/train\3\3_2_1024_1008_61327239.jpg,3
758,C:/Anaconda/image/train\3\3_2_20140722-00200002.jpg,3
759,C:/Anaconda/image/train\3\3_2_20140722-00200003.jpg,3
760,C:/Anaconda/image/train\3\3_2_20140722-00200004.jpg,3
761,C:/Anaconda/image/train\3\3_2_20140722-00200005.jpg,3
762,C:/Anaconda/image/train\3\3_2_20140722-00200006.jpg,3
763,C:/Anaconda/image/train\3\3_2_20140722-00200011.jpg,3
764,C:/Anaconda/image/train\3\3_2_20140722-00200012.jpg,3
765,C:/Anaconda/image/train\3\3_2_20140722-00200015.jpg,3
766,C:/Anaconda/image/train\3\3_2_20140722-00200017.jpg,3
767,C:/Anaconda/image/train\3\3_2_20140722-00200018.jpg,3
768,C:/Anaconda/image/train\3\3_2_20140722-00200019.jpg,3
769,C:/Anaconda/image/train\3\3_3_1017_1001_61327239.jpg,3
770,C:/Anaconda/image/train\3\3_3_1019_1003_61327239.jpg,3
771,C:/Anaconda/image/train\3\3_3_1020_1004_61327239.jpg,3
772,C:/Anaconda/image/train\3\3_3_1021_1005_61327239.jpg,3
773,C:/Anaconda/image/train\3\3_3_1022_1006_61327239.jpg,3
774,C:/Anaconda/image/train\3\3_3_20140722-00200004.jpg,3
775,C:/Anaconda/image/train\3\3_3_20140722-00200006.jpg,3
776,C:/Anaconda/image/train\3\3_3_20140722-00200008.jpg,3
777,C:/Anaconda/image/train\3\3_3_20140722-00200010.jpg,3
778,C:/Anaconda/image/train\3\3_3_20140722-00200015.jpg,3
779,C:/Anaconda/image/train\3\3_3_20140722-00200017.jpg,3
780,C:/Anaconda/image/train\3\3_3_20140722-00200018.jpg,3
781,C:/Anaconda/image/train\3\3_3_20140722-00200019.jpg,3
782,C:/Anaconda/image/train\3\3_3_20140722-00200020.jpg,3
783,C:/Anaconda/image/train\3\3_4_1017_1001_61327239.jpg,3
784,C:/Anaconda/image/train\3\3_4_1021_1005_61327239.jpg,3
785,C:/Anaconda/image/train\3\3_4_1024_1008_61327239.jpg,3
786,C:/Anaconda/image/train\3\3_4_20140722-00200001.jpg,3
787,C:/Anaconda/image/train\3\3_4_20140722-00200002.jpg,3
788,C:/Anaconda/image/train\3\3_4_20140722-00200004.jpg,3
789,C:/Anaconda/image/train\3\3_4_20140722-00200006.jpg,3
790,C:/Anaconda/image/train\3\3_4_20140722-00200010.jpg,3
791,C:/Anaconda/image/train\3\3_4_20140722-00200015.jpg,3
792,C:/Anaconda/image/train\3\3_4_20140722-00200017.jpg,3
793,C:/Anaconda/image/train\3\3_4_20140722-00200018.jpg,3
794,C:/Anaconda/image/train\3\3_4_20140722-00200019.jpg,3
795,C:/Anaconda/image/train\3\3_4_20140722-00200020.jpg,3
796,C:/Anaconda/image/train\3\3_5_1017_1001_61327239.jpg,3
797,C:/Anaconda/image/train\3\3_5_1018_1002_61327239.jpg,3
798,C:/Anaconda/image/train\3\3_5_1021_1005_61327239.jpg,3
799,C:/Anaconda/image/train\3\3_5_1022_1006_61327239.jpg,3
800,C:/Anaconda/image/train\3\3_5_1025_1009_61327239.jpg,3
801,C:/Anaconda/image/train\3\3_5_20140722-00200001.jpg,3
802,C:/Anaconda/image/train\3\3_5_20140722-00200002.jpg,3
803,C:/Anaconda/image/train\3\3_5_20140722-00200004.jpg,3
804,C:/Anaconda/image/train\3\3_5_20140722-00200006.jpg,3
805,C:/Anaconda/image/train\3\3_5_20140722-00200010.jpg,3
806,C:/Anaconda/image/train\3\3_5_20140722-00200015.jpg,3
807,C:/Anaconda/image/train\3\3_5_20140722-00200019.jpg,3
808,C:/Anaconda/image/train\3\3_5_20140722-00200020.jpg,3
809,C:/Anaconda/image/train\3\3_6_1017_1001_61327239.jpg,3
810,C:/Anaconda/image/train\3\3_6_1018_1002_61327239.jpg,3
811,C:/Anaconda/image/train\3\3_6_1019_1003_61327239.jpg,3
812,C:/Anaconda/image/train\3\3_6_1020_1004_61327239.jpg,3
813,C:/Anaconda/image/train\3\3_6_1021_1005_61327239.jpg,3
814,C:/Anaconda/image/train\3\3_6_1022_1006_61327239.jpg,3
815,C:/Anaconda/image/train\3\3_6_1023_1007_61327239.jpg,3
816,C:/Anaconda/image/train\3\3_6_1025_1009_61327239.jpg,3
817,C:/Anaconda/image/train\3\3_6_20140722-00200001.jpg,3
818,C:/Anaconda/image/train\3\3_6_20140722-00200002.jpg,3
819,C:/Anaconda/image/train\3\3_6_20140722-00200004.jpg,3
820,C:/Anaconda/image/train\3\3_6_20140722-00200005.jpg,3
821,C:/Anaconda/image/train\3\3_6_20140722-00200010.jpg,3
822,C:/Anaconda/image/train\3\3_6_20140722-00200019.jpg,3
823,C:/Anaconda/image/train\3\3_7_1018_1002_61327239.jpg,3
824,C:/Anaconda/image/train\3\3_7_1019_1003_61327239.jpg,3
825,C:/Anaconda/image/train\3\3_7_1020_1004_61327239.jpg,3
826,C:/Anaconda/image/train\3\3_7_1021_1005_61327239.jpg,3
827,C:/Anaconda/image/train\3\3_7_1022_1006_61327239.jpg,3
828,C:/Anaconda/image/train\3\3_7_1023_1007_61327239.jpg,3
829,C:/Anaconda/image/train\3\3_7_1024_1008_61327239.jpg,3
